disaster_number,state,incident_type,declaration_title,incident_begin_date,incident_end_date,designated_area,incident_month,incident_duration,incident_begin_year,region,season,season_number,programs_declared,region_number
4286,SC,Hurricane,Hurricane Matthew,2016-10-04,2016-10-30,Dorchester (County),10,26,2016,Southeast,Autumn,3,3,2
4288,WI,Flood,"Severe Storms, Flooding, And Mudslides",2016-09-21,2016-09-22,Richland (County),9,1,2016,Midwest,Autumn,3,2,3
4287,KS,Severe Storm(s),Severe Storms And Flooding,2016-09-02,2016-09-12,Sedgwick (County),9,10,2016,Midwest,Autumn,3,2,3
4289,IA,Flood,Severe Storms And Flooding,2016-09-21,2016-10-03,Bremer (County),9,12,2016,Midwest,Autumn,3,2,3
4290,MN,Flood,Severe Storms And Flooding,2016-09-21,2016-09-24,Fillmore (County),9,3,2016,Midwest,Autumn,3,2,3
4291,VA,Hurricane,Hurricane Matthew,2016-10-07,2016-10-15,Franklin,10,8,2016,Southeast,Autumn,3,2,2
4292,PA,Flood,Severe Storms And Flooding,2016-10-20,2016-10-21,Lycoming (County),10,1,2016,Northeast,Autumn,3,2,1
4293,TN,Fire,Wildfires,2016-11-28,2016-12-09,Sevier (County),11,11,2016,Southeast,Autumn,3,3,2
4295,MS,Tornado,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-01-20,2017-01-21,Perry (County),1,1,2017,Southeast,Winter,4,3,2
4294,GA,Severe Storm(s),"Severe Storms, Tornadoes, And Straight-Line Winds",2017-01-02,2017-01-02,Turner (County),1,1,2017,Southeast,Winter,4,2,2
4296,OR,Severe Storm(s),Severe Winter Storm And Flooding,2016-12-14,2016-12-17,Josephine (County),12,3,2016,West,Winter,4,2,4
4297,GA,Tornado,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-01-21,2017-01-22,Putnam (County),1,1,2017,Southeast,Winter,4,2,2
4298,SD,Severe Storm(s),Severe Winter Storm,2016-12-24,2016-12-26,Cheyenne River Indian Reservation,12,2,2016,Midwest,Winter,4,2,3
4299,OK,Severe Storm(s),Severe Winter Storm,2017-01-13,2017-01-16,Ellis (County),1,3,2017,Southwest,Winter,4,2,5
4300,LA,Tornado,"Severe Storms, Tornadoes, And Straight-Line Winds",2017-02-07,2017-02-07,Orleans (Parish),2,1,2017,Southeast,Winter,4,2,2
4301,CA,Severe Storm(s),"Severe Winter Storms, Flooding, And Mudslides",2017-01-03,2017-01-12,Contra Costa (County),1,9,2017,West,Winter,4,2,4
4302,CA,Severe Storm(s),Severe Winter Storm,2017-01-03,2017-01-05,Hoopa Valley Indian Reservation,1,2,2017,West,Winter,4,2,4
4303,NV,Severe Storm(s),"Severe Winter Storms, Flooding, And Mudslides",2017-01-05,2017-01-14,Douglas (County),1,9,2017,West,Winter,4,2,4
4304,KS,Severe Ice Storm,Severe Winter Storm,2017-01-13,2017-01-16,Kiowa (County),1,3,2017,Midwest,Winter,4,2,3
4305,CA,Flood,"Severe Winter Storms, Flooding, And Mudslides",2017-01-18,2017-01-23,Contra Costa (County),1,5,2017,West,Winter,4,2,4
4306,WY,Severe Storm(s),Severe Winter Storm And Straight-Line Winds,2017-02-06,2017-02-07,Teton (County),2,1,2017,West,Winter,4,2,4
4307,NV,Severe Storm(s),"Severe Winter Storms, Flooding, And Mudslides",2017-02-05,2017-02-22,Carson City,2,17,2017,West,Winter,4,2,4
4308,CA,Flood,"Severe Winter Storms, Flooding, And Mudslides",2017-02-01,2017-02-23,Colusa (County),2,22,2017,West,Winter,4,2,4
4310,ID,Flood,Severe Winter Storms And Flooding,2017-02-05,2017-02-27,Twin Falls (County),2,22,2017,West,Winter,4,2,4
4309,WA,Flood,"Severe Winter Storms, Flooding, Landslides,  Mudslides",2017-01-30,2017-02-22,Grant (County),1,23,2017,West,Winter,4,2,4
4311,UT,Flood,Severe Winter Storms And Flooding,2017-02-07,2017-02-27,Box Elder (County),2,20,2017,West,Winter,4,2,4
4312,CA,Severe Storm(s),Flooding,2017-02-08,2017-02-11,Resighini Rancheria (Indian Reservation),2,3,2017,West,Winter,4,2,4
4313,ID,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2017-03-06,2017-03-28,Bonner (County),3,22,2017,West,Spring,1,2,4
4314,MS,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-04-30,2017-04-30,Jefferson (County),4,1,2017,Southeast,Spring,1,2,2
4315,OK,Severe Storm(s),"Severe Storms, Tornadoes, And Flooding",2017-04-28,2017-05-02,Cimarron (County),4,4,2017,Southwest,Spring,1,2,5
4316,NH,Severe Storm(s),Severe Winter Storm,2017-03-14,2017-03-15,Belknap (County),3,1,2017,Northeast,Spring,1,2,1
4317,MO,Flood,"Severe Storms, Tornadoes, Straight-Line Winds And Flooding",2017-04-28,2017-05-11,Cape Girardeau (County),4,13,2017,Midwest,Spring,1,2,3
4318,AR,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-04-26,2017-05-19,Ouachita (County),4,23,2017,Southeast,Spring,1,2,2
4319,KS,Snow,"Severe Winter Storm, Snowstorm, Straight-Line Winds, And Flooding",2017-04-28,2017-05-03,Graham (County),4,5,2017,Midwest,Spring,1,2,3
4320,TN,Severe Storm(s),"Severe Storms, Straight-Line Winds, And Flooding",2017-05-27,2017-05-28,Roane (County),5,1,2017,Southeast,Spring,1,2,2
4321,NE,Severe Storm(s),Severe Winter Storm And Straight-Line Winds,2017-04-29,2017-05-03,Furnas (County),4,4,2017,Midwest,Spring,1,2,3
4323,ND,Flood,Flooding,2017-03-23,2017-04-29,McHenry (County),3,37,2017,Midwest,Spring,1,2,3
4322,NY,Snow,Severe Winter Storm And Snowstorm,2017-03-14,2017-03-15,Clinton (County),3,1,2017,Northeast,Spring,1,2,1
4324,OK,Tornado,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-05-16,2017-05-20,Muskogee (County),5,4,2017,Southwest,Spring,1,2,5
4325,NE,Severe Storm(s),"Severe Storms, Tornadoes, And Straight-Line Winds",2017-06-12,2017-06-17,Banner (County),6,5,2017,Midwest,Summer,2,2,3
4326,MI,Severe Storm(s),Severe Storms And Flooding,2017-06-22,2017-06-27,Bay (County),6,5,2017,Midwest,Summer,2,2,3
4327,WY,Flood,Flooding,2017-06-07,2017-06-22,Fremont (County),6,15,2017,West,Summer,2,2,4
4328,OR,Severe Storm(s),"Severe Winter Storms, Flooding, Landslides, And Mudslides",2017-01-07,2017-01-10,Hood River (County),1,3,2017,West,Winter,4,2,4
4329,NH,Severe Storm(s),Severe Storms And Flooding,2017-07-01,2017-07-02,Coos (County),7,1,2017,Northeast,Summer,2,2,1
4330,VT,Severe Storm(s),Severe Storms And Flooding,2017-06-29,2017-07-01,Orange (County),6,2,2017,Northeast,Summer,2,2,1
4331,WV,Severe Storm(s),"Severe Storms, Flooding, Landslides, And Mudslides",2017-07-28,2017-07-29,Doddridge (County),7,1,2017,Southeast,Summer,2,2,2
4332,TX,Hurricane,Hurricane Harvey,2017-08-23,2017-09-15,Burleson (County),8,23,2017,Southwest,Summer,2,2,5
4334,IA,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2017-07-19,2017-07-23,Buchanan (County),7,4,2017,Midwest,Summer,2,2,3
4333,ID,Flood,"Flooding, Landslides, And Mudslides",2017-05-06,2017-06-16,Gooding (County),5,41,2017,West,Spring,1,2,4
4337,FL,Hurricane,Hurricane Irma,2017-09-04,2017-10-18,Madison (County),9,44,2017,Southeast,Autumn,3,2,2
4338,GA,Hurricane,Hurricane Irma,2017-09-07,2017-09-20,Ben Hill (County),9,13,2017,Southeast,Autumn,3,2,2
4341,FL,Hurricane,Hurricane Irma - Seminole Tribe Of Florida,2017-09-04,2017-10-04,Immokalee Indian Reservation,9,30,2017,Southeast,Autumn,3,3,2
4343,WI,Severe Storm(s),"Severe Storms, Straight-Line Winds, Flooding, Landslides, And Mud",2017-07-19,2017-07-23,Vernon (County),7,4,2017,Midwest,Summer,2,2,3
4342,ID,Flood,Flooding,2017-03-29,2017-06-15,Ada (County),3,78,2017,West,Spring,1,2,4
4344,CA,Fire,Wildfires,2017-10-08,2017-10-31,Lake (County),10,23,2017,West,Autumn,3,3,4
4346,SC,Hurricane,Hurricane Irma,2017-09-06,2017-09-13,Charleston (County),9,7,2017,Southeast,Autumn,3,2,2
4345,LA,Hurricane,Tropical Storm Harvey,2017-08-28,2017-09-10,Assumption (Parish),8,13,2017,Southeast,Summer,2,2,2
4347,KS,Severe Storm(s),"Severe Storms, Straight-Line Winds, And Flooding",2017-07-22,2017-07-27,Wyandotte (County),7,5,2017,Midwest,Summer,2,2,3
4348,NY,Flood,Flooding,2017-05-02,2017-08-06,Cayuga (County),5,96,2017,Northeast,Spring,1,2,1
4349,AL,Hurricane,Hurricane Nate,2017-10-06,2017-10-10,Clarke (County),10,4,2017,Southeast,Autumn,3,2,2
4350,MS,Hurricane,Hurricane Nate,2017-10-06,2017-10-10,Harrison (County),10,4,2017,Southeast,Autumn,3,2,2
4352,NM,Flood,Severe Storms And Flooding,2017-10-04,2017-10-06,Pueblo of Acoma,10,2,2017,Southwest,Autumn,3,2,5
4351,AK,Severe Storm(s),Severe Storm,2017-09-28,2017-09-30,North Slope (Borough),9,2,2017,West,Autumn,3,2,4
4354,ME,Severe Storm(s),Severe Storm And Flooding,2017-10-29,2017-11-01,Lincoln (County),10,3,2017,Northeast,Autumn,3,2,1
4353,CA,Fire,"Wildfires, Flooding, Mudflows, And Debris Flows",2017-12-04,2018-01-31,Los Angeles (County),12,58,2017,West,Winter,4,2,4
4356,VT,Severe Storm(s),Severe Storm And Flooding,2017-10-29,2017-10-30,Chittenden (County),10,1,2017,Northeast,Autumn,3,2,1
4355,NH,Severe Storm(s),Severe Storm And Flooding,2017-10-29,2017-11-01,Coos (County),10,3,2017,Northeast,Autumn,3,2,1
4358,KY,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2018-02-09,2018-02-14,Knox (County),2,5,2018,Southeast,Winter,4,2,2
4360,OH,Flood,"Severe Storms, Landslides, And Mudslides",2018-02-14,2018-02-25,Harrison (County),2,11,2018,Midwest,Winter,4,2,3
4359,WV,Mud/Landslide,"Severe Storms, Flooding, Landslides, And Mudslides",2018-02-14,2018-02-20,Monongalia (County),2,6,2018,Southeast,Winter,4,2,2
4361,KY,Flood,"Severe Storms, Tornadoes, Flooding, Landslides, And Mudslides",2018-02-21,2018-03-21,Carlisle (County),2,28,2018,Southeast,Winter,4,2,2
4362,AL,Severe Storm(s),Severe Storms And Tornadoes,2018-03-19,2018-03-20,Etowah (County),3,1,2018,Southeast,Spring,1,3,2
4363,IN,Flood,Severe Storms And Flooding,2018-02-14,2018-03-04,Wabash (County),2,18,2018,Midwest,Winter,4,2,3
4365,HI,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2018-04-13,2018-04-16,Kauai (County),4,3,2018,West,Spring,1,3,4
4364,NC,Severe Storm(s),Tornado And Severe Storms,2018-04-15,2018-04-15,Rockingham (County),4,1,2018,Southeast,Spring,1,2,2
4366,HI,Volcano,Kilauea Volcanic Eruption And Earthquakes,2018-05-03,2018-08-17,Hawaii (County),5,106,2018,West,Spring,1,3,4
4367,ME,Coastal Storm,Severe Storm And Flooding,2018-03-02,2018-03-08,"York (County)(in MSA 6400,6450)",3,6,2018,Northeast,Spring,1,2,1
4371,NH,Snow,Severe Winter Storm And Snowstorm,2018-03-13,2018-03-14,Carroll (County),3,1,2018,Northeast,Spring,1,2,1
4369,AK,Coastal Storm,Severe Storm,2017-12-04,2017-12-04,Kenai Peninsula (Borough),12,1,2017,West,Winter,4,2,4
4368,NJ,Severe Storm(s),Severe Winter Storm And Snowstorm,2018-03-06,2018-03-07,Somerset (County),3,1,2018,Northeast,Spring,1,2,1
4370,NH,Coastal Storm,Severe Storm And Flooding,2018-03-02,2018-03-08,"Rockingham (County)(in (P)MSA 4160,4760,6450)",3,6,2018,Northeast,Spring,1,2,1
4373,OK,Fire,Wildfires,2018-04-11,2018-04-20,Custer (County),4,9,2018,Southwest,Spring,1,2,5
4374,MD,Severe Storm(s),Severe Storms And Flooding,2018-05-15,2018-05-19,Washington (County),5,4,2018,Northeast,Spring,1,2,1
4372,MA,Severe Storm(s),Severe Winter Storm And Flooding,2018-03-02,2018-03-03,"Plymouth (County)(in (P)MSA 1120,1200,5400)",3,1,2018,Northeast,Spring,1,2,1
4375,NE,Snow,Severe Winter Storm And Straight-Line Winds,2018-04-13,2018-04-18,Antelope (County),4,5,2018,Midwest,Spring,1,2,3
4376,MD,Flood,Severe Storm And Flooding,2018-05-27,2018-05-28,Howard (County),5,1,2018,Northeast,Spring,1,2,1
4377,TX,Flood,Severe Storms And Flooding,2018-06-19,2018-07-13,Jim Wells (County),6,24,2018,Southwest,Summer,2,2,5
4378,WV,Severe Storm(s),"Severe Storms, Flooding, Landslides, And Mudslides",2018-05-28,2018-06-03,Grant (County),5,6,2018,Southeast,Spring,1,2,2
4379,MA,Snow,Severe Winter Storm And Snowstorm,2018-03-13,2018-03-14,"Essex (County)(in PMSA 1120,4160,7090)",3,1,2018,Northeast,Spring,1,2,1
4380,VT,Severe Storm(s),Severe Storm And Flooding,2018-05-04,2018-05-05,Orleans (County),5,1,2018,Northeast,Spring,1,2,1
4381,MI,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2018-06-16,2018-06-18,Houghton (County),6,2,2018,Midwest,Summer,2,2,3
4382,CA,Fire,Wildfires And High Winds,2018-07-23,2018-09-19,Lake (County),7,58,2018,West,Summer,2,3,4
4383,WI,Flood,"Severe Storms, Straight-Line Winds, And Flooding",2018-06-15,2018-06-19,Ashland (County),6,4,2018,Midwest,Summer,2,2,3
4384,WA,Flood,Flooding,2018-05-05,2018-05-28,Colville Indian Reservation,5,23,2018,West,Spring,1,2,4
4386,IA,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2018-06-06,2018-07-02,Dallas (County),6,26,2018,Midwest,Summer,2,2,3
4385,CT,Tornado,"Severe Storms, Tornadoes, And Straight-Line Winds",2018-05-15,2018-05-15,"New Haven (County)(in (P)MSA 1160,5480,8880)",5,1,2018,Northeast,Spring,1,2,1
4387,NE,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2018-06-17,2018-07-01,Wayne (County),6,14,2018,Midwest,Summer,2,2,3
4388,MT,Flood,Flooding,2018-04-12,2018-05-06,Pondera (County),4,24,2018,West,Spring,1,2,4
4389,AZ,Flood,"Severe Storms, Flooding, And Landslides",2018-07-11,2018-07-12,Havasupai Indian Reservation,7,1,2018,Southwest,Summer,2,2,5
4391,AK,Flood,Flooding,2018-05-11,2018-05-13,Matanuska-Susitna (Borough),5,2,2018,West,Spring,1,2,4
4390,MN,Flood,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2018-06-15,2018-07-12,Lyon (County),6,27,2018,Midwest,Summer,2,2,3
4392,IA,Severe Storm(s),Severe Storm And Tornadoes,2018-07-19,2018-07-19,Van Buren (County),7,1,2018,Midwest,Summer,2,2,3
4393,NC,Hurricane,Hurricane Florence,2018-09-07,2018-09-29,Randolph (County),9,22,2018,Southeast,Autumn,3,2,2
4394,SC,Hurricane,Hurricane Florence,2018-09-08,2018-10-08,Charleston (County),9,30,2018,Southeast,Autumn,3,2,2
4395,HI,Hurricane,Hurricane Lane,2018-08-22,2018-08-29,Maui (County),8,7,2018,West,Summer,2,2,4
4397,NY,Flood,Severe Storms And Flooding,2018-08-13,2018-08-15,Delaware (County),8,2,2018,Northeast,Summer,2,2,1
4399,FL,Hurricane,Hurricane Michael,2018-10-07,2018-10-19,Jefferson (County),10,12,2018,Southeast,Autumn,3,2,2
4400,GA,Hurricane,Hurricane Michael,2018-10-09,2018-10-23,Chattahoochee (County),10,14,2018,Southeast,Autumn,3,2,2
4401,VA,Hurricane,Hurricane Florence,2018-09-08,2018-09-21,Grayson (County),9,13,2018,Southeast,Autumn,3,2,2
4402,WI,Flood,"Severe Storms, Tornadoes, Straight-Line Winds, Flooding, And Landslides",2018-08-17,2018-09-14,Iron (County),8,28,2018,Midwest,Summer,2,2,3
4403,KS,Severe Storm(s),"Severe Storms, Straight-Line Winds, And Flooding",2018-09-01,2018-09-08,Marshall (County),9,7,2018,Midwest,Autumn,3,2,3
4405,MT,Flood,Flooding,2018-05-01,2018-06-10,Park (County),5,40,2018,West,Spring,1,2,4
4406,AL,Hurricane,Hurricane Michael,2018-10-10,2018-10-13,Houston (County),10,3,2018,Southeast,Autumn,3,2,2
4407,CA,Fire,Wildfires,2018-11-08,2018-11-25,Ventura (County),11,17,2018,West,Autumn,3,3,4
4408,PA,Severe Storm(s),Severe Storms And Flooding,2018-08-10,2018-08-15,Bradford (County),8,5,2018,Northeast,Summer,2,2,1
4409,AZ,Severe Storm(s),Severe Storms And Flooding,2018-10-01,2018-10-03,Tohono O'odham Reservation and Trust Lands,10,2,2018,Southwest,Autumn,3,2,5
4410,CT,Severe Storm(s),Severe Storms And Flooding,2018-09-25,2018-09-26,"New London (County)(in (P)MSA 3280,5520)",9,1,2018,Northeast,Autumn,3,2,1
4411,VA,Hurricane,Tropical Storm Michael,2018-10-09,2018-10-16,Essex (County),10,7,2018,Southeast,Autumn,3,2,2
4412,NC,Hurricane,Tropical Storm Michael,2018-10-10,2018-10-12,Alamance (County),10,2,2018,Southeast,Autumn,3,2,2
4413,AK,Earthquake,Earthquake,2018-11-30,2018-11-30,Anchorage (Borough),11,1,2018,West,Autumn,3,3,4
4414,MN,Flood,Severe Storms And Flooding,2018-10-09,2018-10-11,St. Louis (County),10,2,2018,Midwest,Autumn,3,2,3
4415,MS,Severe Storm(s),"Severe Storms, Flooding, And Tornado",2018-12-27,2018-12-28,Greene (County),12,1,2018,Southeast,Winter,4,2,2
4417,KS,Severe Storm(s),"Severe Storms, Straight-Line Winds, And Flooding",2018-10-04,2018-10-15,Greenwood (County),10,11,2018,Midwest,Autumn,3,2,3
4416,TX,Flood,Severe Storms And Flooding,2018-09-10,2018-11-02,Baylor (County),9,53,2018,Southwest,Autumn,3,2,5
4418,WA,Severe Storm(s),"Severe Winter Storms, Straight-Line Winds, Flooding, Landslides, Mudslides, Tornado",2018-12-10,2018-12-24,Pacific (County),12,14,2018,West,Winter,4,2,4
4419,AL,Tornado,"Severe Storms, Straight-Line Winds, And Tornadoes",2019-03-03,2019-03-03,Lee (County),3,1,2019,Southeast,Spring,1,3,2
4420,NE,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",2019-03-09,2019-07-14,Sac and Fox Indian Reservation (Also KS),3,127,2019,Midwest,Spring,1,2,3
4421,IA,Flood,Severe Storms And Flooding,2019-03-12,2019-06-15,Dallas (County),3,95,2019,Midwest,Spring,1,2,3
4422,CA,Severe Storm(s),"Severe Storms, Flooding, Landslides, And Mudslides",2019-02-14,2019-02-15,La Jolla Indian Reservation,2,1,2019,West,Winter,4,2,4
4423,CA,Severe Storm(s),Severe Storms And Flooding,2019-02-14,2019-02-14,Cahuilla Indian Reservation,2,1,2019,West,Winter,4,2,4
4424,OH,Flood,"Severe Storms, Flooding, And Landslides",2019-02-05,2019-02-13,Gallia (County),2,8,2019,Midwest,Winter,4,2,3
4425,CA,Severe Storm(s),Severe Storms And Flooding,2019-02-14,2019-02-15,Soboba Indian Reservation,2,1,2019,West,Winter,4,2,4
4428,KY,Severe Storm(s),"Severe Storms, Straight-Line Winds, Flooding, Landslides, And Mudslides",2019-02-06,2019-03-10,Butler (County),2,32,2019,Southeast,Winter,4,2,2
4427,TN,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2019-02-19,2019-03-30,Cocke (County),2,39,2019,Southeast,Winter,4,2,2
4426,AL,Severe Storm(s),"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",2019-02-19,2019-03-20,Jackson (County),2,29,2019,Southeast,Winter,4,2,2
4429,MS,Severe Storm(s),"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",2019-02-22,2019-08-23,Leflore (County),2,182,2019,Southeast,Winter,4,2,2
4430,IA,Flood,Severe Storms And Flooding,2019-03-13,2019-04-01,Sac and Fox Tribe of the Mississippi in Iowa,3,19,2019,Midwest,Spring,1,2,3
4431,CA,Severe Storm(s),"Severe Winter Storms, Flooding, Landslides, And Mudslides",2019-02-13,2019-02-15,Mariposa (County),2,2,2019,West,Winter,4,2,4
4432,OR,Severe Storm(s),"Severe Winter Storms, Flooding, Landslides, And Mudslides",2019-02-23,2019-02-26,Curry (County),2,3,2019,West,Winter,4,2,4
4434,CA,Severe Storm(s),"Severe Winter Storms, Flooding, Landslides, And Mudslides",2019-02-24,2019-03-01,El Dorado (County),2,5,2019,West,Winter,4,2,4
4435,MO,Flood,"Severe Storms, Straight-Line Winds, And Flooding",2019-03-11,2019-04-16,Cape Girardeau (County),3,36,2019,Midwest,Spring,1,2,3
4436,AZ,Severe Storm(s),Snowstorm And Flooding,2019-02-21,2019-02-24,Navajo Nation Reservation (Also NM and UT),2,3,2019,Southwest,Winter,4,2,5
4437,MT,Flood,Flooding,2019-03-20,2019-04-10,Daniels (County),3,21,2019,West,Spring,1,2,4
4438,OK,Severe Storm(s),"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",2019-05-07,2019-06-09,Beckham (County),5,33,2019,Southwest,Spring,1,2,5
4439,LA,Severe Storm(s),Severe Storms And Tornadoes,2019-04-24,2019-04-25,Union (Parish),4,1,2019,Southeast,Spring,1,2,2
4440,SD,Flood,"Severe Winter Storm, Snowstorm, And Flooding",2019-03-13,2019-04-26,Brown (County),3,44,2019,Midwest,Spring,1,2,3
4441,AR,Flood,Severe Storms And Flooding,2019-05-21,2019-06-14,Arkansas (County),5,24,2019,Southeast,Spring,1,3,2
4444,ND,Flood,Flooding,2019-03-21,2019-04-28,Emmons (County),3,38,2019,Midwest,Spring,1,2,3
4442,MN,Flood,"Severe Winter Storm, Straight-Line Winds, And Flooding",2019-03-12,2019-04-28,Big Stone (County),3,47,2019,Midwest,Spring,1,2,3
4443,ID,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2019-04-07,2019-04-13,Idaho (County),4,6,2019,West,Spring,1,2,4
4445,VT,Flood,Severe Storms And Flooding,2019-04-15,2019-04-15,Washington (County),4,1,2019,Northeast,Spring,1,2,1
4446,NE,Flood,Severe Storms And Flooding,2019-03-13,2019-04-01,Ponca (TDSA),3,19,2019,Midwest,Spring,1,2,3
4447,OH,Tornado,"Severe Storms, Straight-Line Winds, Tornadoes, Flooding, Landslides, And Mudslide",2019-05-27,2019-05-29,Columbiana (County),5,2,2019,Midwest,Spring,1,2,3
4450,MS,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2019-04-13,2019-04-14,Clarke (County),4,1,2019,Southeast,Spring,1,2,2
4449,KS,Severe Storm(s),"Severe Storms, Straight-Line Winds, Tornadoes, Flooding,Landslides,And Mudslides",2019-04-28,2019-07-12,Atchison (County),4,75,2019,Midwest,Spring,1,2,3
4448,SD,Severe Storm(s),"Severe Winter Storm, Snowstorm, And Flooding",2019-03-13,2019-03-26,Oglala Sioux Tribe of the Pine Ridge Reservation,3,13,2019,Midwest,Spring,1,2,3
4452,OR,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2019-04-06,2019-04-21,Grant (County),4,15,2019,West,Spring,1,2,4
4451,MO,Severe Storm(s),"Severe Storms, Tornadoes, And Flooding",2019-04-29,2019-07-05,Bollinger (County),4,67,2019,Midwest,Spring,1,2,3
4453,OK,Severe Storm(s),"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2019-04-30,2019-05-01,Lincoln (County),4,1,2019,Southwest,Spring,1,2,5
4454,TX,Flood,Severe Storms And Flooding,2019-06-24,2019-06-25,Cameron (County),6,1,2019,Southwest,Summer,2,2,5
4455,WV,Flood,"Severe Storms, Flooding, Landslides, And Mudslides",2019-06-29,2019-06-30,Grant (County),6,1,2019,Southeast,Summer,2,2,2
4456,OK,Severe Storm(s),"Severe Storms, Straight-Line Winds, Tornadoes, And Flooding",2019-05-07,2019-06-09,Creek (OTSA),5,33,2019,Southwest,Spring,1,2,5
4457,NH,Severe Storm(s),Severe Storm And Flooding,2019-07-11,2019-07-12,Grafton (County),7,1,2019,Northeast,Summer,2,2,1
4459,WI,Flood,"Severe Storms, Tornadoes, Straight-Line Winds, And Flooding",2019-07-18,2019-07-20,St. Croix Indian Reservation,7,2,2019,Midwest,Summer,2,2,3
4458,LA,Hurricane,Hurricane Barry,2019-07-10,2019-07-15,East Feliciana (Parish),7,5,2019,Southeast,Summer,2,2,2
